									
# sent_id=1									
3	איז	_	X	_	_	_	_	_	_
4	געשטאַנען	_	VERB	_	_	_	_	_	_
5	ניט	_	PART	_	_	_	_	_	_
6	קיין	_	X	_	_	_	_	_	_
7	אַנדער	_	ADJ	_	_	_	_	_	_
8	זאַך	_	NOUN	_	_	_	_	_	_
9	,	_	PUNCT	_	_	_	_	_	_
10	ווי	_	X	_	_	_	_	_	_
11	אין	_	ADP	_	_	_	_	_	_
12	די	_	DET	_	_	_	_	_	_
13	פריהערדיגע	_	_	_	_	_	_	_	_
14	,	_	PUNCT	_	_	_	_	_	_
15	און	_	CCONJ	_	_	_	_	_	_
16	ווידער	_	X	_	_	_	_	_	_
17	מיט	_	ADP	_	_	_	_	_	_
18	דער	_	DET	_	_	_	_	_	_
19	אונטערשריפט	_	_	_	_	_	_	_	_
20	:	_	PUNCT	_	_	_	_	_	_
21	קאַרל	_	PROPN	_	_	_	_	_	_
22	שפּאַרע	_	NOUN	_	_	_	_	_	_
23	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=18420									
1	צי	_	X	_	_	_	_	_	_
2	איז	_	X	_	_	_	_	_	_
3	דאָס	_	DET	_	_	_	_	_	_
4	דאָס	_	DET	_	_	_	_	_	_
5	לעצטע	_	ADJ	_	_	_	_	_	_
6	וואָרט	_	NOUN	_	_	_	_	_	_
7	?	_	PUNCT	_	_	_	_	_	_
8	“	_	PUNCT	_	_	_	_	_	_
9	„	_	PUNCT	_	_	_	_	_	_
10	יאָ	_	X	_	_	_	_	_	_
11	,	_	PUNCT	_	_	_	_	_	_
12	פּונם	_	_	_	_	_	_	_	_
13	ראַטהויז	_	_	_	_	_	_	_	_
14	!	_	PUNCT	_	_	_	_	_	_
15	“	_	PUNCT	_	_	_	_	_	_
16	זאָג	_	VERB	_	_	_	_	_	_
17	איך	_	PRON	_	_	_	_	_	_
18	:	_	PUNCT	_	_	_	_	_	_
19	„	_	PUNCT	_	_	_	_	_	_
20	אייער	_	_	_	_	_	_	_	_
21	עקסעלענץ	_	_	_	_	_	_	_	_
22	,	_	PUNCT	_	_	_	_	_	_
23	וואָלט	_	X	_	_	_	_	_	_
24	מיר	_	PRON	_	_	_	_	_	_
25	שוין	_	ADV	_	_	_	_	_	_
26	לאַנג	_	X	_	_	_	_	_	_
27	געקאָנט	_	AUX	_	_	_	_	_	_
28	זאָגן	_	VERB	_	_	_	_	_	_
29	,	_	PUNCT	_	_	_	_	_	_
30	אַז	_	SCONJ	_	_	_	_	_	_
31	איך	_	PRON	_	_	_	_	_	_
32	זאָל	_	AUX	_	_	_	_	_	_
33	אַוועקפאָרן	_	_	_	_	_	_	_	_
34	,	_	PUNCT	_	_	_	_	_	_
35	וואָלט	_	X	_	_	_	_	_	_
36	איך	_	PRON	_	_	_	_	_	_
37	איינגעשפּאָרט	_	_	_	_	_	_	_	_
38	אַ	_	DET	_	_	_	_	_	_
39	סך	_	ADV	_	_	_	_	_	_
40	געלט	_	NOUN	_	_	_	_	_	_
41	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=18616									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	אַזוי	_	ADV	_	_	_	_	_	_
4	געטאָן	_	VERB	_	_	_	_	_	_
5	,	_	PUNCT	_	_	_	_	_	_
6	אַזוי	_	ADV	_	_	_	_	_	_
7	ווי	_	X	_	_	_	_	_	_
8	דער	_	DET	_	_	_	_	_	_
9	אויבּערשטאַטהאַלטער	_	_	_	_	_	_	_	_
10	האָט	_	X	_	_	_	_	_	_
11	מיר	_	PRON	_	_	_	_	_	_
12	געזאָגט	_	VERB	_	_	_	_	_	_
13	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=18630									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	זיך	_	PRON	_	_	_	_	_	_
4	געלאָזט	_	AUX	_	_	_	_	_	_
5	מאַכן	_	VERB	_	_	_	_	_	_
6	די	_	DET	_	_	_	_	_	_
7	ביט	_	NOUN	_	_	_	_	_	_
8	-	_	PUNCT	_	_	_	_	_	_
9	בּריוו	_	_	_	_	_	_	_	_
10	און	_	CCONJ	_	_	_	_	_	_
11	אַ	_	DET	_	_	_	_	_	_
12	קאָפּיע	_	NOUN	_	_	_	_	_	_
13	פון	_	ADP	_	_	_	_	_	_
14	מיין	_	X	_	_	_	_	_	_
15	ענטפער	_	_	_	_	_	_	_	_
16	,	_	PUNCT	_	_	_	_	_	_
17	בּין	_	AUX	_	_	_	_	_	_
18	געגאַנגען	_	VERB	_	_	_	_	_	_
19	צום	_	ADP	_	_	_	_	_	_
20	סעקרעטאַר	_	NOUN	_	_	_	_	_	_
21	פאָן	_	_	_	_	_	_	_	_
22	העלאַנד	_	_	_	_	_	_	_	_
23	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=18663									
1	איך	_	PRON	_	_	_	_	_	_
2	זאָג	_	VERB	_	_	_	_	_	_
3	:	_	PUNCT	_	_	_	_	_	_
4	„	_	PUNCT	_	_	_	_	_	_
5	גנעדיגער	_	_	_	_	_	_	_	_
6	הער	_	NOUN	_	_	_	_	_	_
7	,	_	PUNCT	_	_	_	_	_	_
8	איך	_	PRON	_	_	_	_	_	_
9	האָבּ	_	X	_	_	_	_	_	_
10	דאָ	_	X	_	_	_	_	_	_
11	אַ	_	DET	_	_	_	_	_	_
12	בּיט	_	_	_	_	_	_	_	_
13	—	_	PUNCT	_	_	_	_	_	_
14	בּריוו	_	_	_	_	_	_	_	_
15	,	_	PUNCT	_	_	_	_	_	_
16	וואָס	_	X	_	_	_	_	_	_
17	איך	_	PRON	_	_	_	_	_	_
18	וואָלט	_	X	_	_	_	_	_	_
19	זי	_	PRON	_	_	_	_	_	_
20	געוואָלט	_	VERB	_	_	_	_	_	_
21	דערלאַנגען	_	_	_	_	_	_	_	_
22	דעם	_	DET	_	_	_	_	_	_
23	קיניג	_	NOUN	_	_	_	_	_	_
24	“	_	PUNCT	_	_	_	_	_	_
25	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=18698									
1	ער	_	PRON	_	_	_	_	_	_
2	נעמט	_	VERB	_	_	_	_	_	_
3	זי	_	PRON	_	_	_	_	_	_
4	און	_	CCONJ	_	_	_	_	_	_
5	לייענט	_	_	_	_	_	_	_	_
6	זי	_	PRON	_	_	_	_	_	_
7	דורך	_	X	_	_	_	_	_	_
8	אינגאַנצן	_	ADV	_	_	_	_	_	_
9	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=18789									
1	אין	_	ADP	_	_	_	_	_	_
2	אַזאַ	_	ADJ	_	_	_	_	_	_
3	אַנגסט	_	NOUN	_	_	_	_	_	_
4	זאָג	_	VERB	_	_	_	_	_	_
5	איך	_	PRON	_	_	_	_	_	_
6	:	_	PUNCT	_	_	_	_	_	_
7	„	_	PUNCT	_	_	_	_	_	_
8	גנעדיגער	_	_	_	_	_	_	_	_
9	הער	_	NOUN	_	_	_	_	_	_
10	,	_	PUNCT	_	_	_	_	_	_
11	דער	_	DET	_	_	_	_	_	_
12	אויבּערשטאַטהאַלטער	_	_	_	_	_	_	_	_
13	האָט	_	X	_	_	_	_	_	_
14	דאָס	_	DET	_	_	_	_	_	_
15	מיר	_	PRON	_	_	_	_	_	_
16	אַליין	_	ADV	_	_	_	_	_	_
17	געהייסן	_	_	_	_	_	_	_	_
18	“	_	PUNCT	_	_	_	_	_	_
19	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=18868									
1	מאָרגן	_	X	_	_	_	_	_	_
2	קאָנט	_	_	_	_	_	_	_	_
3	איר	_	PRON	_	_	_	_	_	_
4	ווידער	_	X	_	_	_	_	_	_
5	קומען	_	VERB	_	_	_	_	_	_
6	צו	_	ADP	_	_	_	_	_	_
7	מיר	_	PRON	_	_	_	_	_	_
8	,	_	PUNCT	_	_	_	_	_	_
9	איך	_	PRON	_	_	_	_	_	_
10	וועל	_	_	_	_	_	_	_	_
11	האַלטן	_	VERB	_	_	_	_	_	_
12	די	_	DET	_	_	_	_	_	_
13	שריפטן	_	_	_	_	_	_	_	_
14	דאָ	_	X	_	_	_	_	_	_
15	“	_	PUNCT	_	_	_	_	_	_
16	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=19126									
1	אויף	_	ADP	_	_	_	_	_	_
2	מאָרגן	_	X	_	_	_	_	_	_
3	בּין	_	AUX	_	_	_	_	_	_
4	איך	_	PRON	_	_	_	_	_	_
5	ווידער	_	X	_	_	_	_	_	_
6	געגאַנגען	_	VERB	_	_	_	_	_	_
7	צום	_	ADP	_	_	_	_	_	_
8	שטאַטס	_	_	_	_	_	_	_	_
9	-	_	PUNCT	_	_	_	_	_	_
10	סעקרעטאַר	_	NOUN	_	_	_	_	_	_
11	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=19188									
1	אויף	_	ADP	_	_	_	_	_	_
2	מאָרגן	_	X	_	_	_	_	_	_
3	בּין	_	AUX	_	_	_	_	_	_
4	איך	_	PRON	_	_	_	_	_	_
5	געקומען	_	VERB	_	_	_	_	_	_
6	צו	_	ADP	_	_	_	_	_	_
7	אים	_	PRON	_	_	_	_	_	_
8	,	_	PUNCT	_	_	_	_	_	_
9	אונטערגעשריבּן	_	_	_	_	_	_	_	_
10	מיין	_	X	_	_	_	_	_	_
11	נאָמען	_	NOUN	_	_	_	_	_	_
12	אונטער	_	X	_	_	_	_	_	_
13	דער	_	DET	_	_	_	_	_	_
14	בּיט	_	_	_	_	_	_	_	_
15	-	_	PUNCT	_	_	_	_	_	_
16	בּריוו	_	_	_	_	_	_	_	_
17	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=19424									
1	איך	_	PRON	_	_	_	_	_	_
2	דאַנק	_	NOUN	_	_	_	_	_	_
3	אים	_	PRON	_	_	_	_	_	_
4	אַ	_	DET	_	_	_	_	_	_
5	סך	_	ADV	_	_	_	_	_	_
6	טויזנט	_	_	_	_	_	_	_	_
7	מאָל	_	NOUN	_	_	_	_	_	_
8	,	_	PUNCT	_	_	_	_	_	_
9	איך	_	PRON	_	_	_	_	_	_
10	וועל	_	_	_	_	_	_	_	_
11	נאָך	_	X	_	_	_	_	_	_
12	צו	_	ADP	_	_	_	_	_	_
13	אים	_	PRON	_	_	_	_	_	_
14	קומען	_	VERB	_	_	_	_	_	_
15	אים	_	PRON	_	_	_	_	_	_
16	אָפּדאַנקען	_	VERB	_	_	_	_	_	_
17	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=19584									
1	דער	_	DET	_	_	_	_	_	_
2	מאַגיסטראַט	_	_	_	_	_	_	_	_
3	האָט	_	X	_	_	_	_	_	_
4	געהייסן	_	_	_	_	_	_	_	_
5	די	_	DET	_	_	_	_	_	_
6	פּריווי	_	_	_	_	_	_	_	_
7	—	_	PUNCT	_	_	_	_	_	_
8	לעגיע	_	_	_	_	_	_	_	_
9	דאָ	_	X	_	_	_	_	_	_
10	לאָזן	_	AUX	_	_	_	_	_	_
11	און	_	CCONJ	_	_	_	_	_	_
12	אין	_	ADP	_	_	_	_	_	_
13	אַכט	_	_	_	_	_	_	_	_
14	טאָג	_	NOUN	_	_	_	_	_	_
15	זאָל	_	AUX	_	_	_	_	_	_
16	איך	_	PRON	_	_	_	_	_	_
17	ווידער	_	X	_	_	_	_	_	_
18	קומען	_	VERB	_	_	_	_	_	_
19	.	_	PUNCT	_	_	_	_	_	_
20	איך	_	PRON	_	_	_	_	_	_
21	האָבּ	_	X	_	_	_	_	_	_
22	זיך	_	PRON	_	_	_	_	_	_
23	געשלאָגן	_	VERB	_	_	_	_	_	_
24	מיט	_	ADP	_	_	_	_	_	_
25	דער	_	DET	_	_	_	_	_	_
26	דעה	_	NOUN	_	_	_	_	_	_
27	,	_	PUNCT	_	_	_	_	_	_
28	צי	_	X	_	_	_	_	_	_
29	זאָל	_	AUX	_	_	_	_	_	_
30	איך	_	PRON	_	_	_	_	_	_
31	זי	_	PRON	_	_	_	_	_	_
32	ניט	_	PART	_	_	_	_	_	_
33	צוריקנעמען	_	VERB	_	_	_	_	_	_
34	,	_	PUNCT	_	_	_	_	_	_
35	אָבּער	_	_	_	_	_	_	_	_
36	מיין	_	X	_	_	_	_	_	_
									
# sent_id=19621									
1	אַדוואָקאַט	_	_	_	_	_	_	_	_
2	זאָגט	_	VERB	_	_	_	_	_	_
3	צו	_	ADP	_	_	_	_	_	_
4	מיר	_	PRON	_	_	_	_	_	_
5	אויף	_	ADP	_	_	_	_	_	_
6	דייטש	_	_	_	_	_	_	_	_
7	:	_	PUNCT	_	_	_	_	_	_
8	„	_	PUNCT	_	_	_	_	_	_
9	האָט	_	X	_	_	_	_	_	_
10	ניט	_	PART	_	_	_	_	_	_
11	קיין	_	X	_	_	_	_	_	_
12	מורא	_	NOUN	_	_	_	_	_	_
13	און	_	CCONJ	_	_	_	_	_	_
14	קומט	_	VERB	_	_	_	_	_	_
15	“	_	PUNCT	_	_	_	_	_	_
16	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=19996									
1	זיי	_	PRON	_	_	_	_	_	_
2	האָבּן	_	X	_	_	_	_	_	_
3	מיך	_	PRON	_	_	_	_	_	_
4	געשיקט	_	X	_	_	_	_	_	_
5	צו	_	ADP	_	_	_	_	_	_
6	אַ	_	DET	_	_	_	_	_	_
7	בּאַגרעבּער	_	_	_	_	_	_	_	_
8	,	_	PUNCT	_	_	_	_	_	_
9	וואָס	_	X	_	_	_	_	_	_
10	וואוינט	_	_	_	_	_	_	_	_
11	בּאַ	_	_	_	_	_	_	_	_
12	דער	_	DET	_	_	_	_	_	_
13	קלאַראַ	_	PROPN	_	_	_	_	_	_
14	-	_	PUNCT	_	_	_	_	_	_
15	קירך	_	NOUN	_	_	_	_	_	_
16	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=20121									
1	ווי	_	X	_	_	_	_	_	_
2	מיר	_	PRON	_	_	_	_	_	_
3	קומען	_	VERB	_	_	_	_	_	_
4	אויף	_	ADP	_	_	_	_	_	_
5	דער	_	DET	_	_	_	_	_	_
6	אַנדערער	_	ADJ	_	_	_	_	_	_
7	זייט	_	_	_	_	_	_	_	_
8	קירך	_	NOUN	_	_	_	_	_	_
9	,	_	PUNCT	_	_	_	_	_	_
10	ווייזט	_	_	_	_	_	_	_	_
11	ער	_	PRON	_	_	_	_	_	_
									
# sent_id=20436									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	געקרינן	_	_	_	_	_	_	_	_
4	אַ	_	DET	_	_	_	_	_	_
5	ידיעה	_	NOUN	_	_	_	_	_	_
6	פונם	_	_	_	_	_	_	_	_
7	שטאָט	_	X	_	_	_	_	_	_
8	-	_	PUNCT	_	_	_	_	_	_
9	אינזשענער	_	NOUN	_	_	_	_	_	_
10	,	_	PUNCT	_	_	_	_	_	_
11	איך	_	PRON	_	_	_	_	_	_
12	זאָל	_	AUX	_	_	_	_	_	_
13	צו	_	ADP	_	_	_	_	_	_
14	אים	_	PRON	_	_	_	_	_	_
15	קומען	_	VERB	_	_	_	_	_	_
16	,	_	PUNCT	_	_	_	_	_	_
17	מיר	_	PRON	_	_	_	_	_	_
18	זאָלן	_	AUX	_	_	_	_	_	_
19	צוזאַמען	_	ADV	_	_	_	_	_	_
20	גיין	_	_	_	_	_	_	_	_
21	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=20565									
1	ער	_	PRON	_	_	_	_	_	_
2	זאָגט	_	VERB	_	_	_	_	_	_
3	,	_	PUNCT	_	_	_	_	_	_
4	ער	_	PRON	_	_	_	_	_	_
5	ווייסט	_	_	_	_	_	_	_	_
6	נאָך	_	X	_	_	_	_	_	_
7	אַ	_	DET	_	_	_	_	_	_
8	פּלאַץ	_	NOUN	_	_	_	_	_	_
9	,	_	PUNCT	_	_	_	_	_	_
10	אָבּער	_	_	_	_	_	_	_	_
11	יענער	_	ADJ	_	_	_	_	_	_
12	איז	_	X	_	_	_	_	_	_
13	נאָך	_	X	_	_	_	_	_	_
14	אַ	_	DET	_	_	_	_	_	_
15	שטיק	_	NOUN	_	_	_	_	_	_
16	ווייטער	_	_	_	_	_	_	_	_
17	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=20947									
1	ס'זיינען	_	_	_	_	_	_	_	_
2	געווען	_	X	_	_	_	_	_	_
3	אַקעגן	_	X	_	_	_	_	_	_
4	אַ	_	DET	_	_	_	_	_	_
5	צען	_	NUM	_	_	_	_	_	_
6	יונגען	_	NOUN	_	_	_	_	_	_
7	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=21567									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	אַ	_	DET	_	_	_	_	_	_
4	האַנדל	_	NOUN	_	_	_	_	_	_
5	מיט	_	ADP	_	_	_	_	_	_
6	גאַלאַנטעריי	_	_	_	_	_	_	_	_
7	-	_	PUNCT	_	_	_	_	_	_
8	סחורה	_	NOUN	_	_	_	_	_	_
9	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=21601									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	אַזוי	_	ADV	_	_	_	_	_	_
4	געטאָן	_	VERB	_	_	_	_	_	_
5	,	_	PUNCT	_	_	_	_	_	_
6	און	_	CCONJ	_	_	_	_	_	_
7	בּין	_	AUX	_	_	_	_	_	_
8	אַליין	_	ADV	_	_	_	_	_	_
9	געגאַנגען	_	VERB	_	_	_	_	_	_
10	מיט	_	ADP	_	_	_	_	_	_
11	מיין	_	X	_	_	_	_	_	_
12	שריפט	_	_	_	_	_	_	_	_
13	צום	_	ADP	_	_	_	_	_	_
14	קיניג	_	NOUN	_	_	_	_	_	_
15	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=21617									
1	ווי	_	X	_	_	_	_	_	_
2	דער	_	DET	_	_	_	_	_	_
3	קיניג	_	NOUN	_	_	_	_	_	_
4	האָט	_	X	_	_	_	_	_	_
5	מיך	_	PRON	_	_	_	_	_	_
6	דערזעהן	_	_	_	_	_	_	_	_
7	,	_	PUNCT	_	_	_	_	_	_
8	איז	_	X	_	_	_	_	_	_
9	ער	_	PRON	_	_	_	_	_	_
10	געשטאַנען	_	VERB	_	_	_	_	_	_
11	שטיל	_	X	_	_	_	_	_	_
12	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=21691									
1	ער	_	PRON	_	_	_	_	_	_
2	האָט	_	X	_	_	_	_	_	_
3	זי	_	PRON	_	_	_	_	_	_
4	אַליין	_	ADV	_	_	_	_	_	_
5	אויפגעעפגט	_	_	_	_	_	_	_	_
6	און	_	CCONJ	_	_	_	_	_	_
7	געלייענט	_	_	_	_	_	_	_	_
8	,	_	PUNCT	_	_	_	_	_	_
9	און	_	CCONJ	_	_	_	_	_	_
10	איך	_	PRON	_	_	_	_	_	_
11	בּין	_	AUX	_	_	_	_	_	_
12	געשטאַנען	_	VERB	_	_	_	_	_	_
13	שטיל	_	X	_	_	_	_	_	_
14	אויף	_	ADP	_	_	_	_	_	_
15	דעם	_	DET	_	_	_	_	_	_
16	שלאָספּלאַץ	_	_	_	_	_	_	_	_
17	.	_	PUNCT	_	_	_	_	_	_
18	הערצאָג	_	NOUN	_	_	_	_	_	_
19	קאַרל	_	PROPN	_	_	_	_	_	_
20	האָט	_	X	_	_	_	_	_	_
21	געשיקט	_	X	_	_	_	_	_	_
22	נאָך	_	X	_	_	_	_	_	_
23	מיר	_	PRON	_	_	_	_	_	_
24	,	_	PUNCT	_	_	_	_	_	_
25	איך	_	PRON	_	_	_	_	_	_
26	זאָל	_	AUX	_	_	_	_	_	_
27	צו	_	ADP	_	_	_	_	_	_
28	אים	_	PRON	_	_	_	_	_	_
29	אַרויפקומען	_	_	_	_	_	_	_	_
30	;	_	PUNCT	_	_	_	_	_	_
31	ער	_	PRON	_	_	_	_	_	_
32	האָט	_	X	_	_	_	_	_	_
33	מיך	_	PRON	_	_	_	_	_	_
34	געפרעגט	_	_	_	_	_	_	_	_
35	,	_	PUNCT	_	_	_	_	_	_
36	וואָס	_	X	_	_	_	_	_	_
37	האָבּ	_	X	_	_	_	_	_	_
38	איך	_	PRON	_	_	_	_	_	_
39	געטאָן	_	VERB	_	_	_	_	_	_
40	בּאַם	_	_	_	_	_	_	_	_
41	קיניג	_	NOUN	_	_	_	_	_	_
42	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=21983									
1	איר	_	PRON	_	_	_	_	_	_
2	האָט	_	X	_	_	_	_	_	_
3	דאָס	_	DET	_	_	_	_	_	_
4	אין	_	ADP	_	_	_	_	_	_
5	דרייען	_	_	_	_	_	_	_	_
6	,	_	PUNCT	_	_	_	_	_	_
7	יעדער	_	ADJ	_	_	_	_	_	_
8	קאָן	_	NOUN	_	_	_	_	_	_
9	שיקן	_	VERB	_	_	_	_	_	_
10	אויף	_	ADP	_	_	_	_	_	_
11	זיין	_	_	_	_	_	_	_	_
12	נאָמען	_	NOUN	_	_	_	_	_	_
13	“	_	PUNCT	_	_	_	_	_	_
14	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=22089									
1	אויך	_	ADV	_	_	_	_	_	_
2	זיינען	_	_	_	_	_	_	_	_
3	געקומען	_	VERB	_	_	_	_	_	_
4	אַהער	_	ADV	_	_	_	_	_	_
5	צוויי	_	NUM	_	_	_	_	_	_
6	בּחורים	_	_	_	_	_	_	_	_
7	,	_	PUNCT	_	_	_	_	_	_
8	זיי	_	PRON	_	_	_	_	_	_
9	האָבּן	_	X	_	_	_	_	_	_
10	געהאַט	_	VERB	_	_	_	_	_	_
11	רעקאָמענדאַציעס	_	NOUN	_	_	_	_	_	_
12	צו	_	ADP	_	_	_	_	_	_
13	מיר	_	PRON	_	_	_	_	_	_
14	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=22890									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	אים	_	PRON	_	_	_	_	_	_
4	צוגערעכנט	_	_	_	_	_	_	_	_
5	מיין	_	X	_	_	_	_	_	_
6	סחורה	_	NOUN	_	_	_	_	_	_
7	,	_	PUNCT	_	_	_	_	_	_
8	וואָס	_	X	_	_	_	_	_	_
9	איך	_	PRON	_	_	_	_	_	_
10	האָבּ	_	X	_	_	_	_	_	_
11	געהאַט	_	VERB	_	_	_	_	_	_
12	,	_	PUNCT	_	_	_	_	_	_
13	און	_	CCONJ	_	_	_	_	_	_
14	ער	_	PRON	_	_	_	_	_	_
15	איז	_	X	_	_	_	_	_	_
16	אַוועקגעגאַנגען	_	_	_	_	_	_	_	_
17	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=22921									
1	איך	_	PRON	_	_	_	_	_	_
2	האָבּ	_	X	_	_	_	_	_	_
3	אים	_	PRON	_	_	_	_	_	_
4	דאָ	_	X	_	_	_	_	_	_
5	צוגענומען	_	_	_	_	_	_	_	_
6	אויף	_	ADP	_	_	_	_	_	_
7	אַ	_	DET	_	_	_	_	_	_
8	יאָר	_	NOUN	_	_	_	_	_	_
9	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=23037									
1	ער	_	PRON	_	_	_	_	_	_
2	איז	_	X	_	_	_	_	_	_
3	געגאַנגען	_	VERB	_	_	_	_	_	_
4	אין	_	ADP	_	_	_	_	_	_
5	פּאַקהויז	_	_	_	_	_	_	_	_
6	צו	_	ADP	_	_	_	_	_	_
7	פאַרצאָלן	_	_	_	_	_	_	_	_
8	זיין	_	_	_	_	_	_	_	_
9	סחורה	_	NOUN	_	_	_	_	_	_
10	,	_	PUNCT	_	_	_	_	_	_
11	ער	_	PRON	_	_	_	_	_	_
12	האָט	_	X	_	_	_	_	_	_
13	געמיינט	_	_	_	_	_	_	_	_
14	,	_	PUNCT	_	_	_	_	_	_
15	אַז	_	SCONJ	_	_	_	_	_	_
16	ער	_	PRON	_	_	_	_	_	_
17	דאַרף	_	AUX	_	_	_	_	_	_
18	מיך	_	PRON	_	_	_	_	_	_
19	ניט	_	PART	_	_	_	_	_	_
20	האָבּן	_	X	_	_	_	_	_	_
21	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=23211									
1	איך	_	PRON	_	_	_	_	_	_
2	בּין	_	AUX	_	_	_	_	_	_
3	געווען	_	X	_	_	_	_	_	_
4	בּייז	_	_	_	_	_	_	_	_
5	אויף	_	ADP	_	_	_	_	_	_
6	אים	_	PRON	_	_	_	_	_	_
7	,	_	PUNCT	_	_	_	_	_	_
8	וואָס	_	X	_	_	_	_	_	_
9	ער	_	PRON	_	_	_	_	_	_
10	איז	_	X	_	_	_	_	_	_
11	אַליין	_	ADV	_	_	_	_	_	_
12	געגאַנגען	_	VERB	_	_	_	_	_	_
13	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=23225									
1	איצט	_	ADV	_	_	_	_	_	_
2	,	_	PUNCT	_	_	_	_	_	_
3	זאָג	_	VERB	_	_	_	_	_	_
4	איך	_	PRON	_	_	_	_	_	_
5	,	_	PUNCT	_	_	_	_	_	_
6	איז	_	X	_	_	_	_	_	_
7	דאָס	_	DET	_	_	_	_	_	_
8	אַ	_	DET	_	_	_	_	_	_
9	שווערע	_	_	_	_	_	_	_	_
10	זאַך	_	NOUN	_	_	_	_	_	_
11	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=23409									
1	זאָג	_	_	_	_	_	_	_	_
2	איך	_	PRON	_	_	_	_	_	_
3	אים	_	PRON	_	_	_	_	_	_
4	,	_	PUNCT	_	_	_	_	_	_
5	אַז	_	SCONJ	_	_	_	_	_	_
6	איך	_	PRON	_	_	_	_	_	_
7	וואָלט	_	X	_	_	_	_	_	_
8	זיך	_	PRON	_	_	_	_	_	_
9	אייבּיג	_	_	_	_	_	_	_	_
10	ניט	_	PART	_	_	_	_	_	_
11	געריכט	_	NOUN	_	_	_	_	_	_
12	אויף	_	ADP	_	_	_	_	_	_
13	אים	_	PRON	_	_	_	_	_	_
14	אַזאַ	_	ADJ	_	_	_	_	_	_
15	שלעכטסקייט	_	_	_	_	_	_	_	_
16	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=23474									
1	וואָס	_	X	_	_	_	_	_	_
2	ער	_	PRON	_	_	_	_	_	_
3	האָט	_	X	_	_	_	_	_	_
4	מיר	_	PRON	_	_	_	_	_	_
5	נאָר	_	X	_	_	_	_	_	_
6	געקאָנט	_	AUX	_	_	_	_	_	_
7	שאַדן	_	_	_	_	_	_	_	_
8	,	_	PUNCT	_	_	_	_	_	_
9	האָט	_	X	_	_	_	_	_	_
10	ער	_	PRON	_	_	_	_	_	_
11	געטאָן	_	VERB	_	_	_	_	_	_
12	.	_	PUNCT	_	_	_	_	_	_
									
# sent_id=23487									
1	גוט	_	X	_	_	_	_	_	_
2	,	_	PUNCT	_	_	_	_	_	_
3	וואָס	_	X	_	_	_	_	_	_
4	קיין	_	X	_	_	_	_	_	_
5	סך	_	ADV	_	_	_	_	_	_
6	האָט	_	X	_	_	_	_	_	_
7	ער	_	PRON	_	_	_	_	_	_
8	ניט	_	PART	_	_	_	_	_	_
9	איך	_	PRON	_	_	_	_	_	_
10	בּין	_	AUX	_	_	_	_	_	_
11	געגאַנגען	_	VERB	_	_	_	_	_	_
12	צום	_	ADP	_	_	_	_	_	_
13	אויבּערשטאַטהאַלטער	_	_	_	_	_	_	_	_
14	און	_	CCONJ	_	_	_	_	_	_
15	זאָג	_	VERB	_	_	_	_	_	_
16	,	_	PUNCT	_	_	_	_	_	_
17	אַז	_	SCONJ	_	_	_	_	_	_
18	די	_	DET	_	_	_	_	_	_
19	דאָזיגע	_	_	_	_	_	_	_	_
20	סחורה	_	NOUN	_	_	_	_	_	_
